,abstract,bands,circle,figure,gestural,grid,landscape,portrait,rectangle,repetition,shape,square,still_life,symmetry,label,range_Blue,stdev_Blue,skew_Blue,range_Green,stdev_Green,skew_Green,range_Red,stdev_Red,skew_Red,range_Hue,stdev_Hue,skew_Hue,range_Saturation,stdev_Saturation,skew_Saturation,range_Value,stdev_Value,skew_Value
1961.018,0.0,1.33,0.01,0.01,0.04,31.68,5.15,0.01,0.0,60.52,0.01,1.16,0.06,0.02,repetition,8.0,1.5958931,2.2748188972473145,7.0,1.375,2.231405019760132,8.0,1.3549677,2.2022979259490967,26.0,2.4125323,6.783787250518799,31.0,2.452677,8.618464469909668,23.0,2.1065373,6.9025559425354
1961.025,0.0,0.06,0.0,0.0,0.0,2.7,0.0,0.0,0.01,96.87,0.0,0.23,0.0,0.13,repetition,8.0,1.5411035,2.401304006576538,7.0,1.4842927,2.1895949840545654,7.0,1.4197271,2.1089870929718018,16.0,1.8178799,4.762581825256348,20.0,1.9902104,5.960387706756592,19.0,1.8349898,5.7951226234436035
1961.032,0.0,0.06,0.0,0.0,0.0,64.88,0.0,0.0,0.04,35.0,0.0,0.02,0.0,0.0,grid,11.0,1.9724667,3.0006461143493652,12.0,2.2114758,3.3686468601226807,12.0,2.0897818,3.0913259983062744,10.0,1.6535946,2.8016886711120605,13.0,1.8049412,3.4487662315368652,14.0,1.7809758,3.707078218460083
1961.033,0.07,11.47,0.0,0.0,0.01,26.2,0.01,0.02,3.01,53.71,0.01,0.11,0.0,5.39,repetition,18.0,2.444701,4.320268630981445,15.0,2.3116553,3.381035804748535,18.0,2.7041636,4.224255561828613,128.0,8.010247,15.662515640258789,128.0,8.005857,15.686960220336914,128.0,8.019507,15.609355926513672
1961.047,1.81,3.9,0.08,0.08,0.14,0.16,0.0,0.03,85.38,0.42,0.72,1.59,0.12,5.56,rectangle,9.0,1.6441183,2.3705101013183594,12.0,1.7699753,2.875267505645752,8.0,1.57619,2.3312723636627197,17.0,2.444701,4.469450950622559,19.0,2.484326,4.702648639678955,17.0,2.3733547,4.972420692443848
1961.049,0.19,0.29,0.0,2.06,0.01,0.1,0.02,0.0,8.04,1.02,0.03,88.24,0.0,0.0,square,9.0,1.6441183,2.5023515224456787,7.0,1.5232573,2.342468500137329,9.0,1.5786663,2.607752561569214,26.0,2.4399025,7.608893871307373,18.0,2.4858978,5.057225227355957,20.0,2.4622145,5.314866065979004
1961.054,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.02,99.87,0.0,0.09,0.0,0.0,repetition,24.0,2.828427,4.730503082275391,25.0,3.27395,5.116588592529297,36.0,3.744788,6.668990612030029,13.0,1.6840242,3.2672133445739746,10.0,1.9243505,3.191936731338501,15.0,2.2707376,3.9034171104431152
1962.001,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.06,0.05,0.0,99.87,0.0,0.0,square,9.0,1.5155444,2.689812660217285,8.0,1.5537254,2.3698132038116455,9.0,1.5436361,2.493049144744873,30.0,2.6383588,8.219513893127441,37.0,2.8145826,9.288585662841797,41.0,3.0013018,10.01841926574707
1962.002,0.0,0.0,0.0,0.06,0.0,98.84,0.0,0.0,0.0,1.07,0.0,0.03,0.0,0.0,grid,7.0,1.4947826,2.277151346206665,10.0,1.608085,2.647592067718506,7.0,1.4737283,2.083249568939209,20.0,2.1919599,5.930209159851074,24.0,2.3501995,6.094911098480225,23.0,2.1341715,5.979037761688232
1962.003,2.43,3.2,5.13,0.05,0.12,23.75,0.0,0.18,40.72,2.97,0.95,16.32,1.34,2.85,rectangle,13.0,2.204399,3.5346596240997314,13.0,2.0116847,3.1135663986206055,12.0,2.0841665,3.1636266708374023,24.0,2.8298078,5.679520606994629,28.0,2.950106,6.507236957550049,33.0,3.082207,6.750065326690674
1962.004,0.0,0.07,0.02,0.0,0.0,39.44,0.0,0.0,0.08,60.37,0.0,0.02,0.0,0.01,repetition,10.0,1.9263793,2.7400734424591064,10.0,1.9921721,2.810211420059204,12.0,2.042517,3.0627007484436035,23.0,2.498437,4.942389011383057,21.0,2.4366987,4.526184558868408,23.0,2.5449092,5.11380672454834
1962.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.27,0.0,0.0,40.72,0.0,0.0,rectangle,15.0,2.0841665,3.484649419784546,14.0,2.265571,3.6525509357452393,16.0,2.5062423,3.9007081985473633,26.0,2.912795,5.652807712554932,37.0,3.5333235,7.238519668579102,30.0,3.538847,6.207415580749512
1962.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,99.99,symmetry,18.0,2.617549,4.18095064163208,13.0,2.427061,3.486057996749878,17.0,2.6235116,4.094099998474121,14.0,1.7897277,3.3953933715820312,13.0,1.9764235,3.2877566814422607,15.0,2.1414802,3.700930118560791
1962.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,symmetry,8.0,1.636975,2.504530429840088,8.0,1.438858,2.3072540760040283,5.0,1.1891437,1.6760751008987427,14.0,1.7477664,4.046450614929199,14.0,1.7477664,4.393258094787598,12.0,1.3346348,3.4210031032562256
1962.010,0.06,0.16,0.63,77.93,0.1,0.22,0.23,0.02,15.85,0.52,1.79,2.48,0.02,0.0,figure,12.0,2.0367713,3.0033962726593018,13.0,2.1560235,3.500257968902588,10.0,1.9344734,2.8482770919799805,23.0,2.4622145,5.344698429107666,18.0,2.4953082,4.2618255615234375,36.0,2.838078,8.555621147155762
1962.011,0.0,0.05,0.0,0.0,0.0,0.58,0.0,0.0,0.03,60.34,0.0,38.94,0.0,0.05,repetition,17.0,2.524876,3.854294776916504,13.0,2.3551805,3.551356077194214,15.0,2.308273,3.562666177749634,13.0,1.5612495,3.2210395336151123,9.0,1.4469796,2.436882734298706,9.0,1.4869221,2.62892746925354
1962.013,0.06,3.46,0.2,7.32,0.14,17.97,0.28,0.03,0.03,68.42,0.02,1.84,0.2,0.03,repetition,7.0,1.5885332,2.1794159412384033,9.0,1.7809758,2.6159069538116455,12.0,1.8328598,3.0014095306396484,11.0,1.6909686,3.4101126194000244,9.0,1.688657,2.770703077316284,13.0,1.8477182,3.463669776916504
1962.014,2.28,1.28,0.3,0.05,0.41,6.23,0.0,0.02,50.45,1.2,1.79,1.51,0.63,33.87,rectangle,12.0,2.2273161,3.3402369022369385,15.0,2.3351927,3.7261548042297363,15.0,2.4858978,3.873302936553955,22.0,2.6501768,5.20889949798584,20.0,2.514023,4.789819717407227,26.0,2.5950675,5.3396406173706055
1962.023,0.01,0.08,0.01,90.32,0.07,0.52,0.97,0.02,0.04,0.62,0.04,7.25,0.03,0.01,figure,12.0,1.8328598,3.0090224742889404,10.0,2.0058508,2.958577871322632,12.0,1.9960899,2.9926154613494873,21.0,2.425451,5.172981262207031,19.0,2.617549,4.732442855834961,20.0,2.6115727,4.532100677490234
1962.047,0.17,0.22,0.09,82.55,0.21,1.99,1.86,0.0,0.37,4.11,0.05,8.33,0.05,0.0,figure,11.0,1.807104,3.107750654220581,12.0,1.6201851,3.2569029331207275,14.0,2.0953817,3.3716750144958496,16.0,1.9882467,4.286554336547852,13.0,1.8371173,3.6477739810943604,14.0,2.21853,3.8066821098327637
1962.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,rectangle,12.0,1.7721809,3.5393612384796143,7.0,1.1858541,1.925475835800171,63.0,4.539755,10.94563102722168,16.0,1.9304307,4.878013610839844,34.0,2.6487026,9.049057960510254,122.0,7.743445,15.070982933044434
1962.050,2.13,1.75,1.27,0.12,1.03,0.79,0.0,0.08,37.01,0.52,0.14,51.68,0.08,3.41,square,14.0,2.3065803,3.8908984661102295,16.0,2.186607,3.8357396125793457,18.0,2.2569337,3.946937084197998,22.0,2.5341418,5.194029808044434,17.0,2.328492,4.35062837600708,18.0,2.5935616,4.445812225341797
1962.056,0.0,0.07,0.0,0.0,0.0,0.04,0.0,0.0,0.09,99.41,0.0,0.39,0.0,0.0,repetition,18.0,2.8090255,4.382443428039551,15.0,2.7156951,3.98343563079834,20.0,2.8613808,4.428879261016846,11.0,1.9018905,3.6478991508483887,15.0,1.958555,4.039149761199951,12.0,1.9039433,3.582628011703491
1962.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,0.0,0.01,square,7.0,1.4334182,2.321686029434204,7.0,1.375,2.159278631210327,9.0,1.4279574,2.384645462036133,40.0,2.86956,10.58896541595459,46.0,3.1499007,11.910760879516602,43.0,3.0013018,11.337881088256836
1962.066,0.0,0.07,0.01,0.0,0.0,94.18,0.0,0.0,0.0,5.73,0.0,0.01,0.0,0.0,grid,9.0,1.5283774,2.591442584991455,9.0,1.5786663,2.6137096881866455,7.0,1.3834965,1.984767198562622,8.0,1.3020416,2.0200462341308594,10.0,1.4842927,2.648298978805542,7.0,1.3050383,1.977164387702942
1963.001,0.03,0.87,0.74,0.0,0.02,0.12,0.0,0.0,1.29,2.11,3.16,90.04,0.04,1.56,square,13.0,1.9344734,3.4569456577301025,14.0,1.7655559,3.2908334732055664,11.0,2.1213202,3.2826449871063232,29.0,2.838078,6.101125240325928,27.0,2.5602124,5.873902320861816,15.0,1.7432907,3.916226387023926
1963.002,12.74,0.25,0.65,0.08,1.87,3.12,0.0,0.03,72.3,0.46,1.8,1.21,0.26,5.23,rectangle,51.0,5.5099344,8.107870101928711,51.0,5.2066665,8.024986267089844,59.0,5.3275523,8.61641788482666,63.0,5.582478,9.232355117797852,62.0,5.468661,9.346359252929688,61.0,5.3771796,9.229047775268555
1963.003,0.78,3.31,0.03,0.06,0.49,0.03,0.0,0.01,82.16,0.27,0.6,12.17,0.03,0.06,rectangle,13.0,1.9724667,3.122809886932373,15.0,2.1286733,3.530611038208008,17.0,2.5403001,4.1812663078308105,45.0,3.329555,9.853293418884277,40.0,3.343604,7.7645978927612305,36.0,3.35992,6.627845764160156
1963.004,0.08,0.1,0.07,0.0,0.0,87.97,0.0,0.0,0.04,11.11,0.13,0.03,0.01,0.44,grid,12.0,1.7809758,3.2755885124206543,18.0,2.427061,4.471301555633545,21.0,2.831188,4.644899845123291,23.0,2.4906073,5.484838485717773,20.0,2.5754247,5.086471080780029,29.0,3.230712,6.053197383880615
1963.005,0.02,0.83,0.0,0.01,0.01,58.1,0.0,0.01,36.7,3.44,0.0,0.8,0.0,0.09,grid,8.0,1.2839149,2.3670568466186523,7.0,1.3228756,2.0956778526306152,9.0,1.3664507,2.4320099353790283,33.0,2.7156951,9.409754753112793,40.0,2.8709211,10.692028999328613,38.0,2.818743,9.9703950881958
1963.006,0.0,0.58,0.0,0.0,0.0,76.85,0.01,0.0,0.04,18.85,0.01,2.34,0.0,1.34,grid,23.0,2.7343304,5.423035144805908,8.0,1.492167,2.322655200958252,7.0,1.4086784,2.041618824005127,17.0,2.4125323,3.964616060256958,14.0,1.8853879,3.9753384590148926,16.0,1.8540496,4.412944316864014
1963.008,1.64,0.09,0.36,0.01,0.19,91.98,0.0,0.02,3.54,1.09,0.06,0.31,0.13,0.58,grid,35.0,3.5968738,6.754053592681885,27.0,3.3622444,5.578482151031494,22.0,3.2391646,4.8596062660217285,18.0,2.818743,4.535851001739502,15.0,2.679494,4.095608234405518,21.0,2.796482,4.456416130065918
1963.009,5.5,0.07,83.04,0.0,0.09,1.83,0.0,0.03,4.21,0.33,0.15,4.69,0.05,0.0,circle,32.0,3.4753597,5.906579971313477,27.0,3.5586603,5.405611991882324,27.0,3.48434,5.310301303863525,24.0,2.5784564,5.535449028015137,27.0,2.6940327,5.7311811447143555,18.0,2.501562,4.2359299659729
1963.054,0.0,0.08,0.01,0.0,0.0,3.13,0.0,0.0,43.1,9.64,39.35,4.04,0.0,0.64,rectangle,12.0,2.1650636,3.2285428047180176,14.0,2.0482461,3.5382497310638428,15.0,2.168669,3.457193613052368,39.0,3.2882366,7.540014743804932,36.0,3.1049356,7.256314754486084,35.0,3.1598063,6.670121669769287
1964.001,13.2,0.79,29.81,0.05,0.2,11.86,0.01,0.09,28.43,0.84,3.75,8.9,1.91,0.17,circle,12.0,2.032932,3.1585304737091064,12.0,1.9685019,3.038785457611084,11.0,1.9465514,2.7749311923980713,34.0,3.0503585,7.167469024658203,32.0,2.8966575,6.822060585021973,31.0,2.9672694,6.50912618637085
1964.002,1.88,2.64,7.62,0.04,0.64,13.67,0.0,0.11,57.49,1.45,2.89,4.8,1.44,5.34,rectangle,17.0,2.5202305,4.004860877990723,14.0,2.441503,3.4458982944488525,16.0,2.4590394,3.7490217685699463,19.0,2.470134,4.0046916007995605,18.0,2.5754247,4.161720275878906,14.0,2.5093575,3.9536876678466797
1964.003,3.83,0.29,4.52,0.04,0.67,23.72,0.0,0.03,61.87,1.23,1.37,1.62,0.35,0.46,rectangle,34.0,4.2343464,6.231256008148193,41.0,4.4651427,6.733980178833008,41.0,4.646908,6.834525108337402,17.0,2.4669693,4.348727703094482,17.0,2.6765766,4.32230281829834,19.0,2.686773,4.537621021270752
1964.004,4.05,1.01,5.76,0.01,0.15,28.35,0.0,0.03,56.1,3.47,0.39,0.29,0.32,0.07,rectangle,14.0,2.4318845,3.740351438522339,19.0,2.598076,4.327454090118408,17.0,2.524876,3.95622181892395,14.0,2.08604,3.682469129562378,16.0,2.1578345,4.054213523864746,15.0,1.986281,3.7781436443328857
1964.005,0.08,4.46,0.02,0.0,0.01,31.54,0.04,0.07,3.22,12.04,0.09,1.73,0.05,46.65,symmetry,10.0,1.6932771,2.4898109436035156,14.0,2.404423,3.326639413833618,14.0,2.1323402,3.395185708999634,10.0,1.7544585,3.066154718399048,14.0,2.1560235,3.402038097381592,13.0,2.032932,3.52117919921875
1964.006,0.16,3.81,0.13,0.01,0.04,0.04,0.0,0.01,32.8,0.99,4.01,55.94,0.03,2.02,square,9.0,1.667708,2.3092312812805176,8.0,1.672386,2.2322838306427,12.0,1.8603595,2.9039387702941895,40.0,3.0503585,9.200511932373047,43.0,3.1560953,9.904085159301758,35.0,2.9074259,7.7697978019714355
1964.007,1.06,0.1,2.05,0.02,0.1,88.84,0.0,0.03,5.7,0.6,0.34,0.66,0.2,0.3,grid,78.0,5.7275376,10.843283653259277,53.0,4.9489584,8.264800071716309,48.0,4.7062125,7.441418647766113,59.0,5.6312466,8.988719940185547,55.0,5.2522316,8.897418975830078,57.0,5.4414496,9.166010856628418
1964.008,2.55,0.35,3.84,0.01,0.04,87.35,0.0,0.08,2.02,0.54,0.08,1.11,1.34,0.71,grid,15.0,2.4366987,3.8814382553100586,19.0,2.4638004,4.3067626953125,17.0,2.468552,4.202089309692383,20.0,2.7343304,4.672104835510254,34.0,3.1187437,6.8487958908081055,20.0,2.7824786,4.531111240386963
1964.011,10.87,3.19,18.3,0.0,0.3,12.08,0.0,0.04,35.15,17.86,0.19,1.99,0.02,0.02,rectangle,20.0,2.8980057,4.591208457946777,20.0,2.930177,4.691307067871094,17.0,2.8048508,4.126151084899902,16.0,2.0766559,3.9910528659820557,18.0,2.2008522,4.322372913360596,16.0,2.193741,4.220241546630859
1964.012,8.29,1.29,9.45,0.02,0.08,0.45,0.01,0.01,72.77,0.33,1.09,6.12,0.08,0.0,rectangle,17.0,2.639839,4.157153129577637,22.0,2.9408226,4.849729537963867,19.0,2.679494,4.503737449645996,72.0,4.6536274,14.084798812866211,25.0,2.4590394,5.780759811401367,13.0,1.9960899,3.496541738510132
1964.013,8.95,0.24,21.87,0.01,0.2,57.29,0.0,0.08,8.61,1.14,0.17,0.97,0.46,0.01,grid,34.0,3.9902225,6.027798652648926,39.0,4.160829,6.735067367553711,33.0,3.9330332,6.070185661315918,24.0,2.8817854,4.994307041168213,25.0,3.0336652,5.209368705749512,25.0,2.9154758,4.993635177612305
1964.014,6.67,0.33,4.24,0.03,0.21,66.15,0.0,0.04,18.62,1.47,0.44,0.88,0.66,0.25,grid,19.0,2.7880886,4.193449974060059,20.0,2.7357585,4.261011123657227,19.0,2.9288437,4.351387977600098,16.0,2.4366987,3.951096773147583,18.0,2.4796042,4.045840740203857,16.0,2.5062423,3.884331226348877
